layout_is_quinconce,rows,cols,num_trees,spacing_x,spacing_y,wind_speed,wind_angle_deg,wind_oscillation_deg,wind_frequency,progressive_edge,sim_duration_sec,mean_stress,max_stress,min_stress,var_stress,std_stress
1,3,3,9,5.146256976163207,7.611262841965331,36.60109609638223,230.81314783870704,34.2881955563485,0.5256346660085578,1,0.5279743338469416,0.03016504370378144,0.06962814356642469,0.0034805301264903433,0.0006133236701683918,0.024765372401165137
0,3,5,15,8.795373972820139,5.712621285892717,21.82052949089961,152.49487047137384,20.077536576650413,0.5689701578915928,0,0.8646488750819117,0.044479828035369526,0.05649036656571987,0.027573871397894915,9.135873282884218e-05,0.009558176229220833
0,4,4,16,7.057271177173239,4.090550919104203,41.16371726832455,335.56258169410046,29.77966142562231,0.6179904943261354,0,1.0430837080348283,0.05946915525216676,0.07580426526057378,0.03440390463269066,0.0001609952615151085,0.012688390816612976
0,5,4,20,7.85623334259869,5.87217684860211,17.067646181016563,27.835583575963412,13.648643811813333,0.7042637791882539,1,1.2814534169156104,0.012957446891383992,0.02761314321114864,0.0013477570096615383,8.557180699292199e-05,0.009250503067018679
0,3,4,12,5.179530172975406,4.827602551836449,20.58962638482362,301.49668404089715,21.625124442922864,0.38686655842738477,1,0.816696957917884,0.022172265289175704,0.045617204793217805,0.001621581561988025,0.0002846457679402085,0.01687144830594601
1,5,3,15,5.896528491927744,7.721248259216444,21.167394251269126,283.6043599372173,31.130253610554863,0.26856038003341265,0,0.8850461661349982,0.04313233817076132,0.05908613307476657,0.0275254689254287,7.887104196561486e-05,0.00888093699817845
0,4,5,20,8.614801158992424,6.328500611594066,29.425109342672208,330.6437009781484,30.547387844779852,0.21970800214606304,1,1.2002973339986056,0.03865170498978039,0.06346653322489727,0.002323998623415064,0.0006188478966705425,0.02487665364695466
0,4,3,12,6.4918388636973985,6.094627247522739,42.445377032043,130.46180368198793,30.32059225973152,0.5793585727517183,0,0.6958550410345197,0.09036851236770597,0.13406296585787397,0.05362518634314959,0.0007496386845601615,0.027379530393346077
1,3,3,9,4.890179834348757,8.805351587347277,19.45988183259339,149.26468454172854,12.987238382752535,0.7981245511075685,1,0.503727916162461,0.012894690827922071,0.024240516094810666,0.002542849379327354,7.640573546020375e-05,0.008741037436151601
0,3,3,9,5.9865905772879895,6.133944526683747,38.99346066222808,125.77931965775988,26.388113995448276,0.5749855922306314,1,0.5187897079158574,0.029712976911898354,0.0632796277069949,0.003858270088584271,0.0005086682271890855,0.02255367436115644
1,5,4,20,5.470223396104858,7.570295998949141,30.829431904343576,192.40412085260888,26.838078193565508,0.49820716929274944,1,1.314398624934256,0.020331281808689344,0.045310054620739185,0.0021112185414584195,0.00023936143325908912,0.015471310004621106
0,3,3,9,4.377516819019446,7.766231103737255,23.169055641608985,323.0749475347983,28.43024633307528,0.6804498628916728,1,0.5533912910614163,0.014870975313077985,0.040762311832152814,0.0018256574630997311,0.00023655116763959783,0.015380220012717563
1,4,5,20,7.294619709550757,4.135479962517417,21.659164857988483,83.1869267717057,33.516246025955496,0.2118263226526185,0,1.2248772911261767,0.0392285755510602,0.06753384647769063,0.018215268317658174,0.0002390418458005611,0.015460978164416413
0,5,3,15,4.892723310271668,7.263730539259374,22.145483431401797,35.79890139336426,18.511026684980894,0.6333601591133956,0,1.0009918329305947,0.038706548878771604,0.04887522503734539,0.02764319589708051,3.586839458091067e-05,0.005989022840239522
1,5,3,15,4.7054092438885675,6.03196154136761,24.719701833203988,31.293005382125756,32.16342712188362,0.6415427679176015,1,1.014388957992196,0.0214628176260269,0.06935802488680871,0.0019307896891766737,0.00038352124790156386,0.019583698524578134
0,3,5,15,6.91520780484846,6.10712275296249,41.780151332309245,294.2796822258387,21.963607309425658,0.35565406005877553,0,1.0447496250271797,0.07366883568456166,0.08760167043477371,0.05279622658219964,8.122192137128252e-05,0.009012320531987448
0,5,5,25,5.340318204114381,7.1207445392456705,27.282349565737213,198.7369851067129,25.264428519736086,0.37667945572515066,0,1.6101533339824528,0.05840190563228667,0.0820708242569025,0.03436538798862117,0.00017588995573432454,0.01326235106360575
1,4,3,12,8.342339879489565,6.437155991247568,41.836566806822745,287.9478921410335,24.88247265642317,0.21348158499207046,0,0.7314200839027762,0.07873869816936428,0.09869628816990969,0.052824596864766864,0.0002193996050246594,0.014812143836212885
0,4,3,12,6.012750217984903,5.0901155374704325,34.351625033079884,151.81341643918145,14.629667389386563,0.7403433807418315,0,0.7327278750017285,0.06083869627815606,0.0770641383257387,0.03773209667832244,0.000144916246132977,0.012038116386419304
0,3,5,15,8.11291937955837,6.648308393275405,39.451632852073715,179.31267126396207,12.351138997049853,0.4431488528166133,0,0.9027495000045747,0.06546840258875122,0.10002520713497387,0.03298569963364375,0.0005300861155593372,0.02302359910090812
1,5,3,15,4.054979143292402,4.684428150344036,42.00055925544315,314.6004279225055,30.90945857596079,0.5603101162601921,1,0.9152971250005066,0.033036947397700786,0.09054661144911684,0.0033159908024874086,0.0010016532358542135,0.031648905760771784
0,5,4,20,8.5720597296248,6.093852624460365,26.494155847484922,186.81037390182152,11.643808837126926,0.29977002125364766,1,1.2736255838535726,0.03320867933745176,0.07644755236320425,0.0033608314430367166,0.0006569379961868013,0.025630801707843657
